company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Mạnh Quân,4.5 (595),Cabin cung điện 24 phòng,08:30,• Bến xe Mỹ Đình (Ô đón khách số 46),,15:00,• Văn Phòng 75 Cầu Mè (Gần Bến Xe Hà Giang đối diện khách sạn Hoa Cương),6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8
Đăng Quang (Hà Giang),4.8 (19),Limousine 24 chỗ,17:00,• 102 Trần Vỹ,,23:35,• Văn phòng Hà Giang,6h35m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6
Vĩnh Thiện,4.3 (42),Limousine giường phòng 24 chỗ,20:01,• Bến xe Gia Lâm,(13/11),03:31,• Bến xe Hà Giang,7h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.3,4.2,4.5,4.5,4.7,5.0
Đăng Quang (Hà Giang),4.8 (19),Limousine 24 chỗ,09:00,• 102 Trần Vỹ,,15:35,• Văn phòng Hà Giang,6h35m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6
Quang Nghị,3.9 (716),Giường nằm 21 chỗ,20:00,• Văn Phòng Mỹ Đình,(13/11),06:30,• Văn phòng Mèo Vạc,10h30m,400.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.2,3.9,4.1,3.9,4.0,3.8,4.4
Quang Nghị,3.9 (716),Giường nằm 21 chỗ,20:00,• Văn Phòng Mỹ Đình,(13/11),02:00,• Văn phòng Hà Giang,6h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.2,3.9,4.1,3.9,4.0,3.8,4.4
Quang Nghị,3.9 (716),Giường nằm 21 chỗ,20:30,• Văn Phòng Mỹ Đình,(13/11),07:00,• Văn phòng Mèo Vạc,10h30m,400.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.2,3.9,4.1,3.9,4.0,3.8,4.4
Đăng Quang (Hà Giang),4.8 (19),Limousine 24 chỗ,11:45,• 451 Nguyễn Văn Cừ,,18:20,• Văn phòng Hà Giang,6h35m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6
Cầu Mè,4.3 (148),Giường nằm 41 chỗ,21:00,• Bến xe Mỹ Đình,(13/11),04:00,• Cầu Mè Hotel,7h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.5,4.2,4.3,4.5,3.8,4.2,4.5
Vĩnh Thiện,4.3 (42),Limousine giường phòng 22 chỗ,20:00,• Bến xe Gia Lâm,(13/11),03:30,• Bến xe Hà Giang,7h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.3,4.2,4.5,4.5,4.7,5.0
Ngọc Sơn,0 (0),Limousine 24 cabin,12:30,• Bến xe Mỹ Đình,,18:00,• Văn phòng Hà Giang,5h30m,350.000đ,Từ 330.000đ,-6%,"T4, 12/11/2025",Hà Nội,Hà Giang,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Quang Tuyến (Hà Giang),4.1 (260),Limousine giường phòng 24 chỗ,10:30,• Bến xe Mỹ Đình (ô 46),,17:00,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.3,4.0,4.1,4.0,4.0,4.0,4.3
Quang Nghị,3.9 (716),Limousine giường phòng 24 chỗ,10:00,• Bến xe Mỹ Đình (Ô số 46),,16:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.2,3.9,4.1,3.9,4.0,3.8,4.4
Quang Tuyến (Hà Giang),4.1 (260),Limousine giường phòng 24 chỗ,11:30,• 55 Nguyễn Hoàng,,18:00,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.3,4.0,4.1,4.0,4.0,4.0,4.3
Quang Nghị,3.9 (716),Limousine 19 chỗ,07:00,• Bến xe Mỹ Đình (Ô số 12),,13:30,• Văn phòng Hà Giang,6h30m,300.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.2,3.9,4.1,3.9,4.0,3.8,4.4
Vĩnh Thiện,4.3 (42),Limousine giường phòng 24 chỗ,20:02,• Bến xe Gia Lâm,(13/11),03:32,• Bến xe Hà Giang,7h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.3,4.2,4.5,4.5,4.7,5.0
Ngọc Sơn,0 (0),Limousine 24 cabin,18:15,• Bến xe Mỹ Đình,,23:45,• Văn phòng Hà Giang,5h30m,350.000đ,Từ 330.000đ,-6%,"T4, 12/11/2025",Hà Nội,Hà Giang,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Quang Tuyến (Hà Giang),4.1 (260),Limousine giường phòng 24 chỗ,14:00,• 55 Nguyễn Hoàng,,20:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.3,4.0,4.1,4.0,4.0,4.0,4.3
Ngọc Sơn,0 (0),Limousine 24 cabin,07:00,• Bến xe Mỹ Đình,,12:30,• Văn phòng Hà Giang,5h30m,350.000đ,Từ 330.000đ,-6%,"T4, 12/11/2025",Hà Nội,Hà Giang,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Quang Nghị,3.9 (716),Limousine giường phòng 24 chỗ,08:00,• Bến xe Mỹ Đình (Ô số 46),,14:30,• Bến xe Hà Giang,6h30m,Từ 350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.2,3.9,4.1,3.9,4.0,3.8,4.4
Hà Tuấn,3.9 (66),Giường nằm 20 chỗ,08:00,• Bến Xe Mỹ Đình,,15:00,• Bến xe Xín Mần,7h,350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5
Hà Tuấn,3.9 (66),Giường nằm 20 chỗ,20:30,• Bến Xe Mỹ Đình,(13/11),03:30,• Bến xe Xín Mần,7h,350.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5
Bằng Phấn,4.7 (1729),Giường nằm 44 chỗ,22:15,• Sân bay Nội Bài (Ga nội địa),(13/11),05:10,• Bến xe Hà Giang,6h55m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Bằng Phấn,4.7 (1729),Giường nằm 44 chỗ,22:20,• Sân bay Nội Bài (Ga quốc tế),(13/11),05:10,• Bến xe Hà Giang,6h50m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Mạnh Hà (Hà Giang),4.5 (34),Giường nằm 44 chỗ,09:30,• Hyundai Long Biên,,14:30,• Bến xe Hà Giang,5h,220.000đ,200.000đ,-9%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.6,4.2,4.4,4.6,4.6,4.4,1.0
Vũ Hán Group,3.4 (47),Giường nằm 20 chỗ,19:00,• VP Hà Nội,(13/11),02:05,• Bắc Quang (Ngã 3 Liên Ngành - Vĩnh Tuy - Hết TT Việt Quang),7h5m,200.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,3.7,3.7,3.7,3.7,3.5,3.6,5.0
Vũ Hán Group,3.4 (47),Giường nằm 20 chỗ,19:15,• Cao Tốc 1 (Trạm thu phí km6 - Km 54 IC8),(13/11),03:50,• Ngã 3 Hữu Vinh - Bến Xe Đồng Văn,8h35m,440.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,3.7,3.7,3.7,3.7,3.5,3.6,5.0
Đăng Quang (Hà Giang),4.8 (19),Limousine 24 chỗ,23:00,• 102 Trần Vỹ,(13/11),04:35,• Tân Quang,5h35m,350.000đ,Từ 300.000đ,-14%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6
Mạnh Hà (Hà Giang),4.5 (34),Giường nằm 44 chỗ,20:20,• Hyundai Long Biên,(13/11),01:40,• Bến xe Hà Giang,5h20m,220.000đ,200.000đ,-9%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.6,4.2,4.4,4.6,4.6,4.4,1.0
Mạnh Hà (Hà Giang),4.5 (34),Giường nằm 44 chỗ,20:30,• Hyundai Long Biên,(13/11),01:55,• Bến xe Hà Giang,5h25m,220.000đ,200.000đ,-9%,"T4, 12/11/2025",Hà Nội,Hà Giang,4.6,4.2,4.4,4.6,4.6,4.4,1.0
Cát Bà Luxury,3.7 (6),Cabin 26 phòng,12:30,• 128 Đường Trần Nhật Duật,,19:30,• Bến xe Hà Giang,7h,400.000đ,,,"T4, 12/11/2025",Hà Nội,Hà Giang,3.4,3.3,3.0,3.0,3.0,3.0,3.0
Anh Huy 92 Limousine,3.8 (38),Limousine 9 chỗ,07:00,• VP Hà Nội,,11:55,• Bến xe Móng Cái,4h55m,450.000đ,430.000đ,-4%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.4,4.0,4.1,4.3,4.1,4.1,3.7
Thành An Limousine ( Halong Bay),5 (2),Limousine 9 chỗ,08:00,• Pan Pacific Hà Nội,,10:45,• Lô 41 Âu tàu ngủ đêm Tuần Châu,2h45m,200.000đ,Từ 180.000đ,-10%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Trung Thành Limousine,4.9 (601),Limousine 9 chỗ,17:00,• Văn phòng Hà Nội,,19:40,• Vincom Cẩm Phả,2h40m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.7,4.7,4.7,4.7,4.7,4.7,4.8
Hạ Long Xanh,4.4 (76),Sơ đồ 16 chỗ,13:00,• Văn phòng Hà Nội,,16:00,• Văn phòng Hạ Long,3h,180.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.6,4.5,4.5,4.4,4.6
Hà Lan Transport,5 (56),VIP Limousine 10 chỗ,06:55,• Văn phòng Hà Nội,,09:10,• Văn phòng Quảng Ninh,2h15m,300.000đ,270.000đ,-10%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,5.0,4.9,4.8
Phúc Xuyên,4.5 (826),Limousine 10 chỗ,12:00,• Văn Phòng Long Biên,,14:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.5,4.2
Cửa Ông Bus,5 (8),Limousine 9 chỗ,10:00,• Văn phòng số 1 Nguyễn Hoàng,,13:30,• VP Quảng Ninh,3h30m,240.000đ,Từ 220.000đ,-8%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hạ Long Star Limousine,4.9 (104),Limousine 9 chỗ,08:00,• Văn phòng Hà Nội,,10:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.9,5.0,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (821),Limousine 10 chỗ,10:04,• Văn Phòng Long Biên,,12:34,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Cửa Ông Limousine,4.1 (524),VIP Limousine 9 chỗ,12:00,• Văn phòng Số 1 Nguyễn Hoàng,,15:15,• Hạ Long,3h15m,Từ 240.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Anh Huy 92 Limousine,3.8 (38),Limousine 9 chỗ,13:00,• VP Hà Nội,,17:55,• Bến xe Móng Cái,4h55m,450.000đ,430.000đ,-4%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.4,4.0,4.1,4.3,4.1,4.1,3.7
Trung Thành Limousine,4.9 (601),Limousine 9 chỗ,09:00,• Văn phòng Hà Nội,,12:10,• Ngã 3 Cửa Ông,3h10m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.7,4.7,4.7,4.7,4.7,4.7,4.8
Hạ Long Xanh,4.4 (76),Sơ đồ 16 chỗ,04:00,• VP Hà Nội,,07:00,• Văn phòng Hạ Long,3h,180.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.6,4.5,4.5,4.4,4.6
Phúc Xuyên,4.5 (826),Ghế ngồi 8 chỗ,14:30,• Văn Phòng Long Biên,,17:00,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.5,4.2
Hạ Long Travel Limousine,4.8 (821),Limousine 10 chỗ,14:00,• Văn Phòng Long Biên,,16:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hải Phòng Travel (Đất Cảng),4.4 (1256),Limousine 11 chỗ,12:00,• Hà Nội,,14:30,• Quảng Ninh,2h30m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.5,4.3,4.3,4.4,4.4,4.3,4.4
Hà Lan Transport,5 (56),VIP Limousine 10 chỗ,21:25,• Văn phòng Hà Nội,,23:40,• Văn phòng Quảng Ninh,2h15m,300.000đ,270.000đ,-10%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,5.0,4.9,4.8
Hoàng Phú Limousine,4 (248),Limousine 11 chỗ,19:01,• Văn phòng Hà Nội,,22:01,• Văn phòng Quảng Ninh,3h,Từ 240.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.2,4.0,4.0,4.1,4.1,3.9,4.0
Thành An Limousine ( Halong Bay),5 (2),Limousine 9 chỗ,08:20,• Pan Pacific Hà Nội,,11:05,• Lô 41 Âu tàu ngủ đêm Tuần Châu,2h45m,200.000đ,Từ 180.000đ,-10%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hoàng Phú Limousine,4 (248),Limousine 11 chỗ,13:00,• Văn phòng Hà Nội,,16:00,• Văn phòng Quảng Ninh,3h,Từ 240.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.2,4.0,4.0,4.1,4.1,3.9,4.0
Hạ Long Limousine,4.7 (2),Ghế 20 chỗ,08:30,• Nhà hát lớn Hà Nội,,11:30,• Cảng tàu khách Quốc tế Hạ Long,3h,270.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,4.7,4.7,5.0,4.7,4.7,
Bắc Ninh Limousine,2.9 (43),Limousine 9 chỗ,08:00,• FLC 36 Phạm Hùng,,12:15,• Bến xe Móng Cái,4h15m,400.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,3.4,2.7,3.0,3.3,3.2,2.9,2.1
Phú Bình (Quảng Ninh),4.6 (49),Ghế ngồi 7 chỗ,05:00,• Nhà Hát Lớn Hà Nội,,07:15,• Chợ Mạo Khê,2h15m,Từ 180.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.1,4.1,4.1,4.1,3.8,4.1,4.0
Ka Long (Hoàng Kiên),5 (69),Cabin 34 phòng,22:00,• Bến xe Mỹ Đình,(13/11),05:40,• Bến xe Móng Cái,7h40m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,4.7,4.9,5.0
Duy Khánh Limousine,3.8 (673),Limousine 9 chỗ,04:20,• Văn phòng Cổ Linh,,06:50,• Bến xe Bãi Cháy,2h30m,Từ 240.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.0,4.0,4.1,4.0,3.9,3.8,4.0
Minh Châu Limousine,3.8 (35),Limousine 11 chỗ,05:00,• BigC Thăng Long (cổng Tú Mỡ),,08:00,• cảng Ao Tiên,3h,300.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Cường Phát Limousine,4.6 (22),Limousine 11 chỗ,08:30,• Văn phòng Hà Nội,,11:30,• Cảng tàu khách quốc tế Hạ Long,3h,Từ 240.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.8,4.7,4.7,4.6,4.9,4.7,4.7
Anh Huy VIP,5 (2),Kia Canival,21:00,• Văn phòng Hà Nội 226 Minh Khai,(13/11),00:00,• Văn phòng Hạ Long,3h,300.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Anh Tùng Limousine,3.4 (36),Limousine 9 chỗ,11:00,• FLC 36 Phạm Hùng,,14:05,• Chợ Uông Bí,3h5m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,3.8,3.2,3.5,3.8,3.6,3.4,3.0
Xuân Trường Limousine,3.5 (179),Limousine 11 chỗ,06:00,• Hà Nội,,09:00,• Quảng Ninh,3h,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.2,3.5,3.6,3.8,3.6,3.5,2.2
Đức Dương Bus,5 (1),Ghế ngồi 45 chỗ,06:45,• Văn phòng Mỹ Đình,,10:15,• Văn phòng Hạ Long,3h30m,200.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,
Đào Thành (Quảng Ninh),5 (2),Ghế ngồi 16 chỗ,06:30,• Bến xe Mỹ Đình,,10:15,• Bến xe Cửa Ông,3h45m,180.000đ,160.000đ,-11%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Green Bus (Quảng Ninh),2.8 (4),Limousine 10 chỗ,11:00,• 62 Hàng Bạc,,14:00,• Văn phòng Hạ Long,3h,300.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,3.3,3.0,3.0,3.5,3.3,3.3,1.0
Hùng Đức (Quảng Ninh),3 (53),Ghế ngồi 16 chỗ,13:10,• Bến xe Mỹ Đình (Ô đón khách số 20),,15:25,• Đông Triều (Chợ Mạo Khê),2h15m,160.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,3.4,2.6,2.6,3.1,2.6,2.4,
The New Way,2.9 (30),Limousine 9 chỗ,07:00,• VP Hà Nội,,09:30,• VP Hạ Long,2h30m,290.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,3.0,3.0,2.7,2.8,3.0,3.0,3.7
Tùng Tuấn Limousine,3.8 (175),Limousine 9 chỗ,08:00,• VP Hà Nội,,11:10,• Legacy Yên Tử,3h10m,280.000đ,270.000đ,-4%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.2,4.0,4.2,4.1,4.2,4.1,4.3
VietNam Explore,4.4 (89),Limousine 18 chỗ,07:00,• Nhà hát lớn Hà Nội,,11:00,• Cảng tàu khách Quốc tế Hạ Long,4h,290.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.4,4.6,4.6,4.4,5.0
Hoàng Hà Limousine,4.5 (104),Limousine 12 chỗ,07:50,• Bưu Điện Trâu Quỳ,,10:15,• Ngã Tư Loong Toòng,2h25m,280.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.5,4.5,4.5,4.5,4.5,4.5,4.3
Ninh Bình Excursion Transport,4.3 (169),Limousine 11 chỗ VIP,08:30,• Văn phòng Hà Nội (số 10 Hàng Phèn),,11:00,• Văn phòng Quảng Ninh,2h30m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.4,4.2,4.2,4.4,4.3,4.4,4.6
Trung Thành Limousine,4.9 (601),Limousine 9 chỗ,18:00,• Văn phòng Hà Nội,,20:40,• Vincom Cẩm Phả,2h40m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.7,4.7,4.7,4.7,4.7,4.7,4.8
Hạ Long Xanh,4.4 (76),Sơ đồ 16 chỗ,10:00,• VP Hà Nội,,13:00,• Văn phòng Hạ Long,3h,180.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.6,4.5,4.5,4.4,4.6
Hạ Long Xanh,4.4 (76),Sơ đồ 16 chỗ,05:00,• VP Hà Nội,,08:00,• Văn phòng Hạ Long,3h,180.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.6,4.5,4.5,4.4,4.6
Hạ Long Xanh,4.4 (76),Sơ đồ 16 chỗ,11:00,• VP Hà Nội,,14:00,• Văn phòng Hạ Long,3h,180.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.6,4.5,4.5,4.4,4.6
Trung Thành Limousine,4.9 (601),Limousine 9 chỗ,13:00,• Văn phòng Hà Nội,,15:00,• Cổng chào Tuần Châu,2h,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.7,4.7,4.7,4.7,4.7,4.7,4.8
Trung Thành Limousine,4.9 (601),Limousine 9 chỗ,08:00,• Văn phòng Hà Nội,,11:40,• Văn phòng Vân Đồn,3h40m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.7,4.7,4.7,4.7,4.7,4.7,4.8
Phúc Xuyên,4.5 (826),Limousine 10 chỗ,13:00,• Văn Phòng Long Biên,,15:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.5,4.2
Phúc Xuyên,4.5 (826),Limousine 10 chỗ,07:01,• Văn Phòng Long Biên,,09:31,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.5,4.2
Anh Huy 92 Limousine,3.8 (38),Limousine 9 chỗ,08:00,• VP Hà Nội,,12:55,• Bến xe Móng Cái,4h55m,450.000đ,430.000đ,-4%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.4,4.0,4.1,4.3,4.1,4.1,3.7
Hạ Long Travel Limousine,4.8 (821),Limousine 10 chỗ,14:04,• Văn Phòng Long Biên,,16:34,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (821),Limousine 10 chỗ,10:00,• Văn Phòng Long Biên,,12:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (821),Limousine 10 chỗ,09:00,• Văn Phòng Long Biên,,11:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Phúc Xuyên,4.5 (826),Limousine 10 chỗ,14:01,• Văn Phòng Long Biên,,16:31,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.5,4.2
Anh Huy 92 Limousine,3.8 (38),Limousine 9 chỗ,14:00,• VP Hà Nội,,18:55,• Bến xe Móng Cái,4h55m,450.000đ,430.000đ,-4%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.4,4.0,4.1,4.3,4.1,4.1,3.7
Hạ Long Star Limousine,4.9 (104),Limousine 9 chỗ,07:00,• VP Hà Nội,,09:30,• VP Hạ Long,2h30m,Từ 250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.9,5.0,4.9,4.9,5.0
Hà Lan Transport,5 (56),VIP Limousine 10 chỗ,20:55,• Văn phòng Hà Nội,,23:10,• Văn phòng Quảng Ninh,2h15m,300.000đ,270.000đ,-10%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,5.0,4.9,4.8
Hải Phòng Travel (Đất Cảng),4.4 (1256),Limousine 11 chỗ,11:00,• Hà Nội,,13:30,• Quảng Ninh,2h30m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.5,4.3,4.3,4.4,4.4,4.3,4.4
Hải Phòng Travel (Đất Cảng),4.4 (1256),Limousine 11 chỗ,10:00,• Hà Nội,,12:30,• Quảng Ninh,2h30m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.5,4.3,4.3,4.4,4.4,4.3,4.4
Hà Lan Transport,5 (56),VIP Limousine 10 chỗ,15:55,• Văn phòng Hà Nội,,18:10,• Văn phòng Quảng Ninh,2h15m,300.000đ,270.000đ,-10%,"T4, 12/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,5.0,4.9,4.8
Hạ Long Star Limousine,4.9 (104),Limousine 9 chỗ,19:00,• VP Hà Nội,,21:30,• VP Hạ Long,2h30m,Từ 250.000đ,,,"T4, 12/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.9,5.0,4.9,4.9,5.0
Minh Châu Limousine,3.8 (35),Limousine giường phòng 22 chỗ,22:15,• BigC Thăng Long (cổng Tú Mỡ),(13/11),04:15,• Văn Phòng Tà Xùa,6h,Từ 325.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Mộc Châu Limousine,4.5 (162),Limousine 9 chỗ,06:00,• Ngõ 90 Nguyễn Tuân,,10:00,• Khách sạn Mường Thanh Mộc Châu,4h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.6,4.4,4.6,4.6,4.8,4.6,4.4
Đức Quyến,4.9 (19),Giường nằm 20 chỗ,19:00,• Bến xe Mỹ Đình,(13/11),02:30,• Cổng Ủy ban nhân dân tỉnh Sơn La,7h30m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Quang Tuấn (Điện Biên),3.3 (21),Limousine giường nằm 34 chỗ,19:15,• Cổng bến xe Yên Nghĩa,(13/11),02:30,• Bến xe Sơn La,7h15m,300.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.2,3.6,3.6,4.0,3.9,3.7,
Minh Châu Limousine,3.8 (35),Limousine 11 chỗ,06:30,• BigC Thăng Long (cổng Tú Mỡ),,11:15,• Văn Phòng Tà Xùa,4h45m,350.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Minh Châu Limousine,3.8 (35),Limousine 22 chỗ,07:00,• BigC Thăng Long (cổng Tú Mỡ),,11:45,• Văn Phòng Tà Xùa,4h45m,350.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
