company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Việt Tân Phát,4.6 (134),34 Phòng,16:30,• Bến xe An Sương,(24/11),05:40,• Bến xe KBang,13h10m,380.000đ,320.000đ,-16%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),34 Phòng,19:00,• Bến xe Miền Đông,(24/11),05:45,• Bến xe Đức Long Gia Lai,10h45m,370.000đ,300.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Thuận Tiến,4.7 (4963),Limousine 22 giường,19:30,• Bến xe Miền Đông - Quầy vé 24,(24/11),05:45,• Văn phòng Chư Sê,10h15m,500.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Đức Đạt,4.7 (1041),Limousine giường nằm 24 chỗ,18:10,• Bến xe Miền Đông - Quầy vé 17,(24/11),04:35,• Bến Xe Đức Long Gia Lai,10h25m,500.000đ,450.000đ,-10%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Việt Tân Phát,4.6 (134),24 Phòng,19:00,• Bến xe Miền Đông,(24/11),06:40,• VP Mang Yang,11h40m,550.000đ,450.000đ,-18%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Đức Đạt,4.7 (1041),Limousine giường nằm 34 chỗ,18:20,• Bến xe Miền Đông - Quầy vé 17,(24/11),04:45,• Bến Xe Đức Long Gia Lai,10h25m,350.000đ,300.000đ,-14%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Đức Đạt,4.7 (1041),Limousine giường nằm 34 chỗ,18:00,• Bến xe Miền Đông - Quầy vé 17,(24/11),04:55,• Văn phòng Lê Đại Hành,10h55m,350.000đ,300.000đ,-14%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Đức Đạt,4.7 (1041),Limousine giường nằm 34 chỗ,18:25,• Bến xe Miền Đông - Quầy vé 17,(24/11),05:20,• Văn phòng Lê Đại Hành,10h55m,350.000đ,300.000đ,-14%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Thuận Tiến,4.7 (4963),Limousine 34 giường,18:00,• Bến xe Miền Đông - Quầy vé 24,(24/11),09:55,• Bến xe thị xã An Khê,15h55m,380.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Việt Tân Phát,4.6 (134),22 Phòng,17:35,• Bến xe Miền Đông,(24/11),05:30,• VP Kông Chro,11h55m,550.000đ,450.000đ,-18%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),24 Phòng,17:05,• Bến xe Miền Đông,(24/11),05:55,• Bến xe KBang,12h50m,550.000đ,Từ 320.000đ,-42%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Cô Hai,4.6 (205),Limousine 34 giường,17:30,• BX Miền Đông Cũ,(24/11),07:25,• VP An Khê,13h55m,410.000đ,350.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Đức Đạt,4.7 (1041),Limousine giường nằm 34 chỗ,18:15,• Bến xe Miền Đông - Quầy vé 17,(24/11),05:10,• Văn phòng Lê Đại Hành,10h55m,350.000đ,300.000đ,-14%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Cô Hai,4.6 (205),Limousine 34 giường,17:30,• BX Miền Đông Cũ,(24/11),04:55,• VP Phú Thiện,11h25m,410.000đ,350.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Thuận Tiến,4.7 (4963),Limousine 24 Phòng,19:15,• Bến xe Miền Đông - Quầy vé 24,(24/11),05:30,• Văn phòng Chư Sê,10h15m,500.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Thuận Tiến,4.7 (4963),Limousine 24 Phòng,19:35,• Bến xe Miền Đông - Quầy vé 24,(24/11),05:50,• Văn phòng Chư Sê,10h15m,500.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Cô Hai,4.6 (205),Limousine 24 phòng,18:00,• BX Miền Đông Cũ,(24/11),07:55,• VP An Khê,13h55m,600.000đ,450.000đ,-25%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Việt Tân Phát,4.6 (134),44 Giường,16:30,• Bến xe Miền Đông,(24/11),05:20,• Bến xe KBang,12h50m,330.000đ,280.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),24 Phòng,19:00,• Bến xe Miền Đông,(24/11),07:55,• Bến xe thị xã An Khê,12h55m,550.000đ,450.000đ,-18%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Đức Đạt,4.7 (1041),Limousine giường nằm 34 chỗ,18:20,• Bến xe Miền Đông - Quầy vé 17,(24/11),05:15,• Văn phòng Lê Đại Hành,10h55m,350.000đ,300.000đ,-14%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Việt Tân Phát,4.6 (134),34 Phòng,17:30,• Bến xe Miền Đông,(24/11),04:05,• Bến Xe Phú Thiện,10h35m,370.000đ,300.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),34 Phòng,17:30,• Bến xe Miền Đông,(24/11),05:25,• VP Kông Chro,11h55m,370.000đ,320.000đ,-14%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),34 Phòng,17:30,• Bến xe Miền Đông,(24/11),04:25,• Bến xe Ayunpa,10h55m,370.000đ,300.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),22 Phòng,17:35,• Bến xe Miền Đông,(24/11),04:10,• Bến Xe Phú Thiện,10h35m,550.000đ,450.000đ,-18%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Cô Hai,4.6 (205),Limousine 34 giường,16:10,• Bến Xe An Sương,(24/11),07:05,• Văn phòng AyunPa,14h55m,430.000đ,350.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
An Phát,4.5 (382),Limousine 34 phòng VIP,16:30,• Bến xe Miền Đông - Cổng 4,(24/11),05:00,• Đắk Pơ - Quốc lộ 19,12h30m,330.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.5,4.5,4.5,4.3,4.5,4.8
Cô Hai,4.6 (205),Limousine 24 phòng,18:30,• BX Miền Đông Cũ,(24/11),08:30,• Văn phòng AyunPa,14h,550.000đ,450.000đ,-18%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Thuận Tiến,4.7 (4963),Limousine 34 giường,18:00,• Bến xe Miền Đông - Quầy vé 24,(24/11),06:45,• Bến xe Đắk Đoa,12h45m,380.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Cô Hai,4.6 (205),Limousine 24 phòng,18:00,• BX Miền Đông Cũ,(24/11),06:05,• Văn phòng AyunPa,12h5m,600.000đ,450.000đ,-25%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Cô Hai,4.6 (205),Limousine 34 giường,16:10,• Bến Xe An Sương,(24/11),06:25,• VP Phú Thiện,14h15m,430.000đ,350.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
An Phát,4.5 (382),Limosuine 24 Phòng,17:30,• Bến xe Miền Đông - Cổng 4,(24/11),05:30,• Mang Yang - Quốc lộ 19,12h,Từ 350.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.5,4.5,4.5,4.3,4.5,4.8
Sáu Bản,4.4 (486),Giường nằm 44 chỗ,17:00,• Bến xe An Sương,(24/11),03:00,• Phú Nhơn QL14,10h,280.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.4
Cô Hai,4.6 (205),Limousine 34 giường,15:30,• Bến xe Miền Tây,(24/11),06:25,• VP Phú Thiện,14h55m,430.000đ,350.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Đức Đạt,4.7 (1041),Limousine giường nằm 24 chỗ,18:05,• Bến xe Miền Đông - Quầy vé 17,(24/11),05:00,• Văn phòng Lê Đại Hành,10h55m,500.000đ,450.000đ,-10%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Thuận Tiến,4.7 (4963),Limousine 34 giường,18:30,• Bến xe Miền Đông - Quầy vé 24,(24/11),04:45,• Văn phòng Chư Sê,10h15m,350.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Việt Tân Phát,4.6 (134),34 Phòng,18:30,• Bến xe Miền Đông,(24/11),04:25,• Bến Xe Chư Sê,9h55m,370.000đ,300.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
An Phát,4.5 (382),Limosuine 24 Phòng,17:30,• Bến xe Miền Đông - Cổng 4,(24/11),07:15,• Bến xe K-Bang,13h45m,Từ 350.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.5,4.5,4.5,4.3,4.5,4.8
An Phát,4.5 (382),Limosuine 24 Phòng,17:30,• Bến xe Miền Đông - Cổng 4,(24/11),06:00,• Đắk Pơ - Quốc lộ 19,12h30m,Từ 350.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.5,4.5,4.5,4.3,4.5,4.8
Sáu Bản,4.4 (486),Limousine giường nằm 34 chỗ,18:45,• Bến Xe Miền Đông - Quầy vé 49,(24/11),06:10,• Cổng bến xe Đức Long Gia Lai,11h25m,350.000đ,315.000đ,-10%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.4
Vương Tấn Dũng,4.8 (387),Limousine 34 Phòng,16:45,• Bến xe Miền Đông (Cổng 4 - Dãy 2 A10),(24/11),04:00,• Văn phòng Pleiku,11h15m,380.000đ,320.000đ,-16%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9
Vương Tấn Dũng,4.8 (387),Limousine 24 Phòng,17:30,• VP QL13,(24/11),04:15,• Văn phòng Pleiku,10h45m,500.000đ,Từ 450.000đ,-10%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9
Việt Tân Phát,4.6 (134),22 Phòng,17:05,• Bến xe Miền Đông,(24/11),05:00,• VP Kông Chro,11h55m,550.000đ,450.000đ,-18%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),34 Phòng,17:15,• Bến xe Miền Đông,(24/11),04:00,• Bến xe Đức Long Gia Lai,10h45m,370.000đ,300.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),34 Phòng,17:15,• Bến xe Miền Đông,(24/11),04:25,• Bến xe Đắk Đoa,11h10m,370.000đ,300.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),22 Phòng,17:05,• Bến xe Miền Đông,(24/11),03:40,• Bến Xe Phú Thiện,10h35m,550.000đ,450.000đ,-18%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Việt Tân Phát,4.6 (134),34 Phòng,17:15,• Bến xe Miền Đông,(24/11),05:05,• VP Mang Yang,11h50m,370.000đ,300.000đ,-19%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Cô Hai,4.6 (205),Limousine 24 phòng,18:30,• BX Miền Đông Cũ,(24/11),07:50,• VP Phú Thiện,13h20m,550.000đ,450.000đ,-18%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Việt Tân Phát,4.6 (134),34 Phòng,17:00,• Bến xe Miền Đông,(24/11),03:55,• Bến xe Ayunpa,10h55m,380.000đ,300.000đ,-21%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Thuận Tiến,4.7 (4963),Limousine 34 giường,18:00,• Bến xe Miền Đông - Quầy vé 24,(24/11),04:15,• Văn phòng Chư Sê,10h15m,380.000đ,,,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.6,4.6,4.6,4.8
Việt Tân Phát,4.6 (134),22 Phòng,17:05,• Bến xe Miền Đông,(24/11),03:00,• Bến Xe Chư Sê,9h55m,550.000đ,450.000đ,-18%,"CN, 23/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.7,4.6,4.7
Vie Limousine,4.6 (4809),Limousine 9 chỗ,09:00,• Văn phòng Quận 1,,12:00,• Mũi Né,3h,Từ 360.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7483),Limousine 34 Giường,14:30,• Văn phòng Quận 1,,17:45,• Văn phòng Phan Thiết,3h15m,190.000đ,160.000đ,-16%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.4,4.8
Nam Hải Limousine,4.8 (3684),Limousine 21 ghế VIP,18:00,• Văn Phòng Phạm Ngũ Lão,,20:30,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.8,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4508),Limousine 11 chỗ,09:01,• Văn phòng Sài Gòn,,11:31,• Văn phòng Phan Thiết,2h30m,220.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
ADT Limousine,4.8 (818),Limousine 9 chỗ,08:40,• Highlands Coffee 606 Điện Biên Phủ,,12:25,• Trạm đón trả Mũi Né,3h45m,Từ 340.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.7,4.8,4.7,4.7,5.0
MexBus,5 (329),Limousine 27 chỗ,07:00,• Bến Xe Miền Đông Mới,,11:00,• Bến xe Mũi Né,4h,400.000đ,300.000đ,-25%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.9,4.9,4.9,4.9,4.9,4.9,4.8
Long Vân Limousine,4.5 (7048),Limousine 11 chỗ,10:00,• Văn phòng Bình Thạnh,,13:35,• Trạm Mũi Né,3h35m,Từ 300.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.5,4.4,4.5,4.5,4.4,4.4,4.8
Thiên Kim Limousine,4.8 (595),Limousine 9 chỗ,10:30,• Văn Phòng Quận 11,,14:20,• Apec Mandala Chambay Mũi Né,3h50m,370.000đ,Từ 335.000đ,-9%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.8,4.8,4.8,4.7,4.8,4.7
Trung Nga,4.5 (2523),Giường Nằm 40 Chỗ,18:00,• Trạm Quận 1,,20:50,• Vp. Phan Thiết,2h50m,180.000đ,160.000đ,-11%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.6,4.4,4.5,4.8
Minh Nghĩa,4.5 (1492),Giường nằm 36 chỗ,09:00,• VP Bình Thạnh,,15:00,• Bến xe Tuy Phong,6h,200.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.1,4.1,4.1,4.0,4.0,3.9,4.8
Nam Hải Limousine,4.8 (3684),Limousine 21 ghế VIP,07:00,• Văn Phòng Phạm Ngũ Lão,,09:30,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.8,4.7,4.7,4.7,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7483),Limousine 24 Phòng,07:30,• Văn phòng Quận 1,,10:45,• Vp. Phan Thiết,3h15m,250.000đ,220.000đ,-12%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.4,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,11:30,• Văn phòng Quận 1,,14:30,• Movenpick Resort Phan Thiết,3h,360.000đ,Từ 310.000đ,-14%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Cao Lâm Limousine,4.5 (4508),Limousine 34 phòng,20:00,• Văn Phòng Sài Gòn,,22:30,• Văn Phòng Phan Thiết,2h30m,180.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.6,4.5,4.5,4.5,4.4,4.4,4.6
Long Vân Limousine,4.5 (7048),Limousine 9 chỗ,08:00,• Văn phòng Bình Thạnh,,11:35,• Trạm Mũi Né,3h35m,Từ 300.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.5,4.4,4.5,4.5,4.4,4.4,4.8
MexBus,5 (329),Limousine 27 chỗ,13:50,• Văn Phòng Quận 1,,17:10,• Bến Xe Nam Phan Thiết,3h20m,400.000đ,300.000đ,-25%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.9,4.9,4.9,4.9,4.9,4.9,4.8
ADT Limousine,4.8 (818),Solati 10 chỗ,07:40,• Highlands Coffee 606 Điện Biên Phủ,,11:25,• Trạm đón trả Mũi Né,3h45m,Từ 340.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.7,4.8,4.7,4.7,5.0
Thiên Kim Limousine,4.8 (595),Limousine 9 chỗ,09:30,• Văn Phòng Quận 11,,12:40,• Cảng tàu Phan Thiết,3h10m,370.000đ,Từ 335.000đ,-9%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.8,4.8,4.8,4.7,4.8,4.7
Trung Nga,4.5 (2523),Limousine 12 ghế,19:30,• Trạm Quận 1,,22:20,• Vp. Phan Thiết,2h50m,200.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.6,4.4,4.5,4.8
Toàn Khải,4.6 (649),Limousine 9 chỗ,17:30,• Văn phòng Sài Gòn,,21:20,• Văn phòng Mũi Né,3h50m,300.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.6,4.6,4.6,4.4
Tuấn Tú,4.7 (3290),Limousine 34 Phòng Đơn,20:42,• Bến xe An Sương,(24/11),02:57,• Văn Phòng Phan Rang,6h15m,250.000đ,220.000đ,-12%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8
Hoàng Anh,4.6 (1413),Giường nằm 38 chỗ,22:10,• VP Quận 10,(24/11),04:10,• Ngã 4 Liên Hương,6h,190.000đ,180.000đ,-5%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.6,4.6,4.6,4.5,4.5,4.9
Mỹ Loan,4.9 (195),Solati 15 chỗ,18:30,• Văn Phòng Quận 10,,21:30,• Văn Phòng La Gi,3h,180.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.9,4.9,4.9,5.0,4.8,4.8,5.0
Kim Thành (Lagi),4 (5),Solati 16 chỗ,13:00,• Văn Phòng Sài Gòn,,16:00,• Văn Phòng Lagi,3h,200.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.2,4.0,4.3,3.9,3.1,3.7,5.0
Kumho Samco,4.4 (2430),Limousine 33 phòng đơn,13:00,• Bến xe Miền Đông Mới (Quầy số 18),,15:50,• Bến xe Bắc Phan Thiết,2h50m,210.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.3,4.3,4.8
Thủy Hà Linh,4.3 (111),Fortuner 7 chỗ,05:30,• Văn Phòng Sài Gòn,,09:00,• Thị Xã La Gi,3h30m,220.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.2,3.9,4.2,4.2,4.3,4.2,5.0
Tân Hoàng Anh,4.2 (1545),Giường nằm 38 chỗ,12:00,• Bến xe Miền Đông Mới,,15:05,• Vp. Phan Thiết,3h5m,175.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.5,4.3,4.4,4.2,4.2,4.1,4.5
Phương Anh (Phan Thiết),3.3 (251),Giường nằm 44 chỗ,06:15,• Bến xe An Sương,,11:15,• Bến xe Bắc Phan Thiết,5h,200.000đ,170.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,3.7,3.3,3.4,3.5,2.8,3.0,3.7
Gia Hân - Bình Dương,4.2 (33),Ghế ngồi 4 chỗ,01:30,• Văn Phòng Bình Thạnh,,04:30,• Văn phòng Phan Thiết,3h,500.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.4,4.3,4.1,4.4,4.3,4.2,4.9
Trọng Thắng,4.4 (129),Limousine 24 Phòng,19:00,• Văn Phòng Tân Phú,(24/11),01:45,• Ngã 3 Xóm 7,6h45m,Từ 380.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.5,4.4,4.7,4.4,4.0,4.1,1.0
G5Car Limousine,4.8 (453),Limousine 9 chỗ,06:30,• Sân Bay Tân Sơn Nhất - Cột 15 Ga Quốc Tế,,10:00,• Lotte Mart - Phan Thiết,3h30m,360.000đ,Từ 300.000đ,-17%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.9,4.9,4.8,4.9,4.9,4.9,4.8
Dũng Huyền Limousine,4.8 (56),Limousine 9 chỗ,10:00,• Trạm Sài Gòn,,13:00,• Văn phòng La Gi,3h,200.000đ,Từ 180.000đ,-10%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.9,4.9,4.9,4.8,4.8,4.8,4.9
Kim Hùng,5 (1),Limousine 11 chỗ,12:00,• Văn Phòng Sài Gòn,,14:50,• Kê Gà,2h50m,200.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Thiện Trí,4.5 (2373),Limousine 34 Phòng Đơn PIKACHU,22:30,• Văn Phòng Quận 10,(24/11),04:50,• Vp Phan Rang,6h20m,270.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.5,4.6,4.5,4.4,4.5,4.8
Liên Hưng,4 (13123),Limousine 21 phòng đơn (WC),19:00,• Củ Chi,(24/11),02:15,"• Cổng chào Phan Rí, Quốc Lộ 1A",7h15m,490.000đ,370.000đ,-24%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.3,4.2,4.3,4.1,4.1,3.9,4.3
Bến Thành Travel,4.6 (612),Limousine 9 chỗ,10:30,• Văn phòng Sài Gòn,,13:30,• Mũi Né,3h,Từ 320.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Trọng Thủy Limousine,4.7 (1402),Limousine 24 phòng Đôi,20:15,• Cầu vượt Linh Xuân,,23:15,• Vòng xoay Bến Lội,3h,420.000đ,Từ 320.000đ,-24%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.6,4.7,4.7,4.7,4.7,4.6
Quang Hạnh (NT),3.6 (370),Limousine 22 phòng đơn (WC),17:30,• Bến xe Miền Tây (Quầy 25),,23:05,"• Cổng chào Phan Rí, Quốc Lộ 1A",5h35m,480.000đ,Từ 350.000đ,-27%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.1,3.8,3.9,3.9,3.8,3.6,3.5
Gia Phúc - Cam Ranh,4.8 (913),Limousine 24 phòng,22:15,• Văn phòng Quận 5,(24/11),03:50,• Phan Rí,5h35m,Từ 300.000đ,,,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.8,4.7,4.7,4.7,5.0
Tuấn Tú Express,4.5 (1440),Luxury 34 phòng,12:00,• Văn Phòng Lê Hồng Phong,,19:00,• Vòng Xoay Bến Lội,7h,550.000đ,299.999đ,-45%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.6,4.6,4.6,4.6,4.5,4.5,4.6
Nam Hải Limousine,4.8 (3684),Limousine 24 phòng,10:15,• Văn Phòng Phạm Ngũ Lão,,13:10,• VP Hàm Tiến,2h55m,200.000đ,Từ 170.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.8,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.8 (3684),Limousine 34 giường,12:00,• Văn Phòng Phạm Ngũ Lão,,14:30,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.8,4.7,4.7,4.7,4.8
Nam Hải Limousine,4.8 (3684),Limousine 19 ghế VIP,15:30,• Văn Phòng Phạm Ngũ Lão,,18:00,• VP Phan Thiết,2h30m,200.000đ,170.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.8,4.7,4.8,4.7,4.7,4.7,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7483),Limousine 19 ghế ngả VIP (Mới),02:00,• Văn phòng Quận 1,,05:15,• Văn phòng Phan Thiết,3h15m,190.000đ,160.000đ,-16%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.4,4.8
Hạnh Cafe - Hà Phương Limousine,4.4 (7483),Limousine 19 ghế ngả VIP (Mới),12:30,• Văn phòng Quận 1,,15:45,• Văn phòng Phan Thiết,3h15m,190.000đ,Từ 160.000đ,-16%,"CN, 23/11/2025",Sài Gòn,Bình Thuận,4.6,4.4,4.5,4.4,4.4,4.4,4.8
